ID,P.Value,logFC,Gene.symbol
207391_s_at,0.0265542,0.77407523,PIP5K1A
219653_at,0.0266055,1.01707331,LSM14B
207934_at,0.0266111,1.91520989,RFPL1
221884_at,0.0267308,0.98491685,MECOM
205084_at,0.0267862,-1.48879982,BCAP29
218612_s_at,0.0267864,1.30840277,TSSC4
216880_at,0.0267912,0.98688265,RAD51B
220983_s_at,0.0268448,2.11457294,MIR612///NEAT1
214612_x_at,0.0269161,1.05602367,MAGEA6
203877_at,0.027042,0.81610821,MMP11
220523_at,0.0270944,1.0344871,EFHC2
219842_at,0.0271072,-0.96308685,ARL15
220483_s_at,0.0271336,0.93491643,RNF19A
214289_at,0.0272726,0.96059847,PSMB1
216948_at,0.0273134,2.3082721,
55662_at,0.0273966,0.64099563,C10orf76
215592_at,0.0274492,1.70059778,
205468_s_at,0.0274523,1.03448586,IRF5
220115_s_at,0.027515,-0.62620644,CDH10
215972_at,0.0275545,-1.90323922,PART1
220316_at,0.0275571,0.74344125,NPAS3
210810_s_at,0.0275979,1.05568064,SLC6A5
218406_x_at,0.0276847,0.90147081,NENF
207385_at,0.0277128,1.57241237,TFDP3
211559_s_at,0.0277135,-0.89457579,CCNG2
204376_at,0.0277197,1.51897209,DCAF1
210117_at,0.0278478,0.93277631,SPAG1
211576_s_at,0.0279138,0.82665544,SLC19A1
200677_at,0.0279191,0.6038843,PTTG1IP
201438_at,0.0279371,1.57493635,COL6A3
217034_at,0.0279782,1.12885763,LOC101928457
201909_at,0.0280377,-2.5696062,RPS4Y1
202711_at,0.0280481,-1.09297788,EFNB1
212427_at,0.0280873,-0.88127022,KIAA0368
203867_s_at,0.0280968,0.92992453,NLE1
210558_at,0.0281014,1.5292255,AKR1C4
201461_s_at,0.0281188,0.96663317,MAPKAPK2
210425_x_at,0.02819,-0.91867752,LOC101930583///GOLGA8B///GOLGA8A
213696_s_at,0.0282862,1.28849173,MED8
216158_at,0.0283028,1.6345814,
208806_at,0.0283588,-1.03519213,CHD3
213718_at,0.028395,1.24919172,RBM14-RBM4///RBM4
216007_at,0.0285382,0.89030737,
204018_x_at,0.0285635,-1.70858305,HBA2///HBA1
201903_at,0.0286369,-0.90503232,UQCRC1
205422_s_at,0.0286516,1.66554166,ITGBL1
221383_at,0.028922,0.91723857,NMUR1
213659_at,0.028959,-0.59964343,ZNF75D
206229_x_at,0.0289825,-1.43132458,PAX2
203146_s_at,0.0290115,-0.64402279,GABBR1
210175_at,0.0290865,0.83820502,GCFC2
206942_s_at,0.0291034,1.02587688,PMCH
215800_at,0.0291832,1.65655485,DUOX1
221756_at,0.0293567,0.98760974,PIK3IP1
211588_s_at,0.0294907,0.76284507,PML
208523_x_at,0.0294984,1.28783208,HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG
200930_s_at,0.0295018,1.08343802,VCL
200650_s_at,0.0295306,-0.59892958,LDHA
206482_at,0.0295651,1.44775468,PTK6
218977_s_at,0.0295909,0.63436017,TRNAU1AP
201583_s_at,0.0297033,-0.57758777,SEC23B
210771_at,0.029751,1.96048449,PPARA
215908_at,0.0297562,1.00700951,
208466_at,0.0297691,0.82791355,RAB3D
220781_at,0.0297855,1.20583652,1-Dec
203954_x_at,0.0297868,1.25368261,CLDN3
216775_at,0.0299376,1.17760712,USP53
203710_at,0.0299542,-0.70518666,ITPR1
204803_s_at,0.0300058,2.02991584,RRAD
210928_at,0.0300468,1.21906703,
203891_s_at,0.0300732,0.9491987,MIR637///DAPK3
213222_at,0.0301334,-0.7410509,PLCB1
209602_s_at,0.0301881,2.09862026,GATA3
222304_x_at,0.0302055,1.01531002,OR7E47P
215918_s_at,0.0302271,-0.74907583,SPTBN1
206683_at,0.0302509,0.94327326,ZNF165
217237_at,0.0303217,1.6738008,ADAM3B
208282_x_at,0.0303506,2.16725357,DAZ4///DAZ2///DAZ3///DAZ1
204721_s_at,0.030362,0.86922043,DNAJC6
208275_x_at,0.0303953,1.7450062,UTF1
206420_at,0.030459,0.88017348,IGSF6
201958_s_at,0.0304839,1.14712184,PPP1R12B
208224_at,0.0305378,1.57626906,HOXB1
219262_at,0.0305853,1.07004925,SUV39H2
201369_s_at,0.0308179,1.0148971,ZFP36L2
214054_at,0.030954,1.19264877,DOK2
201843_s_at,0.0309544,0.95008706,EFEMP1
221191_at,0.0310393,0.69715843,STAG3L3
207047_s_at,0.0312083,1.28505528,CLCNKB///CLCNKA
200726_at,0.0312313,0.48835628,PPP1CC
217646_at,0.0312449,1.17681462,SURF1
201629_s_at,0.0313128,1.24914524,ACP1
206481_s_at,0.0313129,-1.03579081,LDB2
209829_at,0.03135,-0.76013323,FAM65B
220442_at,0.0314816,-1.68273945,POC1B-GALNT4///GALNT4
220648_at,0.0314886,0.7815848,ADARB2
204805_s_at,0.0315286,1.1451678,H1FX
222216_s_at,0.0315593,-0.99493094,MRPL17
214302_x_at,0.0315834,0.7319282,GJC2
207117_at,0.0315899,-1.46214798,ZNF117
203340_s_at,0.0316125,-0.73571164,SLC25A12
219991_at,0.0316442,0.7123278,SLC2A9
205127_at,0.0316487,1.23670309,PTGS1
214236_at,0.0316662,1.47632444,
206762_at,0.0316804,1.48885824,KCNA5
206389_s_at,0.0317866,1.26685972,PDE3A
216628_at,0.0318175,1.23325643,
216013_at,0.0318208,1.60308498,ZXDB
220883_at,0.0318316,1.57909895,PRO2012
203969_at,0.032043,0.94488396,PEX3
201691_s_at,0.0320502,0.64594972,TPD52
217636_at,0.03221,1.27640203,POLG
216981_x_at,0.032223,0.88135919,SPN
217689_at,0.0322293,1.93270866,PTPN1
202022_at,0.0324728,-0.678632,ALDOC
213415_at,0.0325634,-1.90962558,CLIC2
214927_at,0.0325803,0.93586682,ITGBL1
207038_at,0.0327343,-0.73215648,SLC16A6
221459_at,0.0327411,0.82210301,TAAR5
200793_s_at,0.0327928,-0.55817597,ACO2
218911_at,0.0328559,0.88328493,YEATS4
211699_x_at,0.0328952,-1.44783078,HBA2///HBA1
213134_x_at,0.032921,0.63955855,BTG3
203038_at,0.0330044,0.64479667,PTPRK
202986_at,0.0330573,-0.50263555,ARNT2
203628_at,0.0330821,0.86286149,IGF1R
213965_s_at,0.0331153,-0.98778138,CHD5
203947_at,0.0331174,0.55861402,CSTF3
216123_x_at,0.0331625,1.08436973,
211745_x_at,0.033169,-1.6946289,HBA2///HBA1
222242_s_at,0.0331982,0.84934542,KLK5
211263_s_at,0.0332441,1.34691349,PCSK6
206326_at,0.033274,1.83306912,GRP
212149_at,0.0333754,-0.77986102,EFR3A
220192_x_at,0.0334177,0.8519629,SPDEF
214623_at,0.033493,1.87246509,FBXW4P1
212274_at,0.033546,0.79446497,LPIN1
207349_s_at,0.0335522,-1.37478962,UCP3
215518_at,0.0336364,-0.67796007,STXBP5L
207478_at,0.0336753,0.87761518,PRO2958
219871_at,0.0336875,-0.60675224,KLF3-AS1
218894_s_at,0.0337285,1.51547244,MAGOHB
209237_s_at,0.0338781,-1.21310546,SLC23A2
214262_at,0.0338876,1.40539357,MIR6875///TRIP6
204297_at,0.0339494,0.5933702,PIK3C3
201917_s_at,0.0339708,0.52846611,SLC25A36
202350_s_at,0.0339903,0.6756158,LOC100506558///MATN2
219527_at,0.0340461,-0.99999608,2-Mar
215442_s_at,0.0340597,1.54135876,TSHR
218857_s_at,0.0341111,-0.53063119,ASRGL1
210893_at,0.0341711,1.94741599,
204964_s_at,0.034172,1.15839506,SSPN
202326_at,0.0342914,-0.64531629,EHMT2
213629_x_at,0.0343987,0.94303619,MT1F
218563_at,0.0344308,-0.55903002,NDUFA3
218080_x_at,0.0344345,0.51265753,FAF1
220402_at,0.0344712,1.72299702,TP53AIP1
214131_at,0.0346504,-2.25199841,TXLNGY
205932_s_at,0.0346592,1.00652287,MSX1
201844_s_at,0.0346656,0.57689635,RYBP
219497_s_at,0.0347249,-0.72809873,BCL11A
216021_s_at,0.0347492,1.87329002,GLRA3
218907_s_at,0.0348021,1.19661823,LRRC61
220989_s_at,0.0348113,0.87694241,AMN
209767_s_at,0.0349132,-0.66967524,SEPT5-GP1BB///SEPT5///GP1BB
202076_at,0.0349138,0.44819163,BIRC2
205050_s_at,0.0350059,-0.5296686,MAPK8IP2
216808_at,0.0350118,-1.28094972,MIR622
221969_at,0.0350339,1.6057007,PAX5
203939_at,0.0351293,-0.89839364,NT5E
207245_at,0.0351878,1.77835895,UGT2B17
51228_at,0.0351922,0.5810073,RBM12B
222293_at,0.0352277,1.68134244,CADM4
210748_at,0.0352536,-1.05199414,
207554_x_at,0.0353355,0.71525181,TBXA2R
215393_s_at,0.0353641,-1.23150814,COBLL1
215871_at,0.0354131,-1.14114641,PLA2G5
220687_at,0.0356557,1.91392058,LOC101927550
218204_s_at,0.0357405,0.82850927,FYCO1
218826_at,0.0357501,0.56146998,SLC35F2
216648_s_at,0.0357504,1.29289058,RREB1
209153_s_at,0.0357823,0.9456127,TCF3
207682_s_at,0.0358506,-1.27549053,KIF25
214050_at,0.0359588,0.6836894,CGGBP1
210635_s_at,0.0360004,0.58713156,KLHL20
217150_s_at,0.0362747,-1.31114916,NF2
215339_at,0.0362989,2.16611777,NKTR
221837_at,0.0363953,-1.08930854,KLHL22
205755_at,0.0364374,1.52216779,ITIH3
214954_at,0.0364645,-0.58520851,SUSD5
207045_at,0.0365738,1.1429482,VPS50
216290_x_at,0.0365879,1.6947554,
219818_s_at,0.0366685,-1.62858663,GPATCH1
216029_at,0.0366738,0.6699988,
214607_at,0.0366848,-0.59384866,PAK3
206436_at,0.0366854,-0.75895446,MPPED1
209246_at,0.0366913,1.09705777,ABCF2
210605_s_at,0.0367702,0.85984032,MFGE8
207433_at,0.0368075,1.09681086,IL10
208261_x_at,0.0368108,0.80268786,IFNA10
208570_at,0.0368109,1.42367868,WNT1
216761_at,0.0368246,1.26440869,
205886_at,0.0368579,0.71532662,REG1B
211842_s_at,0.0368718,1.05072519,SLC24A1
222076_at,0.0368798,0.83932216,HBEGF
206515_at,0.0368952,1.4030588,CYP4F3
220498_at,0.0369784,0.7389239,ACTL7B
216930_at,0.036992,1.05889103,HNF1A
217486_s_at,0.0370332,1.02435289,ZDHHC17
207666_x_at,0.0370501,1.24468157,SSX3
210930_s_at,0.0371071,1.42475625,ERBB2
204264_at,0.0373176,0.58949137,CPT2
203258_at,0.0373746,-1.00159851,DRAP1
217085_at,0.0374419,1.6728976,
214346_at,0.0374774,0.9314768,C1QL1
204772_s_at,0.0374858,0.61160919,TTF1
208892_s_at,0.0375082,-0.70539332,DUSP6
202274_at,0.0375418,0.64918458,ACTG2
204829_s_at,0.0375704,-1.16525904,FOLR2
210586_x_at,0.0375739,0.60322953,RHD
212685_s_at,0.0375883,0.62221334,TBL2
38037_at,0.0376476,0.61040575,HBEGF
213754_s_at,0.0376659,0.55307045,PAIP1
205328_at,0.0377507,-0.71611097,CLDN10
215481_s_at,0.0377685,-1.43770361,PEX5
205839_s_at,0.0378171,-0.56173194,TSPOAP1
204330_s_at,0.0378372,1.75921961,MRPS12
203511_s_at,0.0378847,0.72551062,TRAPPC3
208221_s_at,0.0379236,-1.3361985,SLIT1
202411_at,0.0379486,-0.71349073,IFI27
203886_s_at,0.0379894,1.04427363,FBLN2
212393_at,0.0379996,-0.71505871,SBF1
215241_at,0.0380094,-1.36773466,ANO3
205691_at,0.0380144,-0.97656971,SYNGR3
205728_at,0.0380774,-0.68744011,TENM1
206842_at,0.0381203,0.80816692,KCND1
221703_at,0.0381746,1.65193199,BRIP1
206578_at,0.0382399,1.08032423,NKX2-5
217380_s_at,0.0382894,1.59912862,ADD3-AS1
208605_s_at,0.0383277,0.56473936,NTRK1
220134_x_at,0.0383754,1.08621143,EVA1B
204984_at,0.0384425,0.81266267,GPC4
211180_x_at,0.038491,0.97747214,LOC101928269///LOC100506403///RUNX1
218943_s_at,0.0385822,-1.52321381,DDX58
200925_at,0.038675,-0.54827659,COX6A1
214699_x_at,0.0387782,0.58849832,WIPI2
219274_at,0.0387844,-1.18591939,TSPAN12
214995_s_at,0.0388846,-1.22723205,APOBEC3F///APOBEC3G
217459_at,0.0389354,1.79599838,
202002_at,0.0389365,1.26233398,ACAA2
206397_x_at,0.038991,0.96700991,CERS1///GDF1
206410_at,0.0390131,1.12353754,NR0B2
211456_x_at,0.0390193,0.66665649,MT1HL1
211843_x_at,0.0390248,0.78730023,CYP3A7-CYP3A51P
219732_at,0.0390275,-0.59777382,PLPPR1
214918_at,0.0390572,1.11760335,HNRNPM
206700_s_at,0.039092,-2.23928818,KDM5D
219332_at,0.0391003,1.05362479,MICALL2
219772_s_at,0.039126,1.9297731,SMPX
214414_x_at,0.0391362,-1.64266306,HBA2///HBA1
218296_x_at,0.0391524,-1.62710866,MSTO2P///MSTO1
221657_s_at,0.039179,-1.62173715,ASB6
210992_x_at,0.0392907,1.10229798,FCGR2C
206211_at,0.0392983,-2.48596524,SELE
208254_at,0.0393362,1.02588702,
217208_s_at,0.0393829,1.0301651,DLG1
210052_s_at,0.0395243,0.73790601,TPX2
221359_at,0.0395386,1.15326573,GDNF
202256_at,0.0396214,0.55614127,CD2BP2
217249_x_at,0.0396479,-0.56652172,
219371_s_at,0.0397325,0.82092521,KLF2
200920_s_at,0.0399165,0.88870425,BTG1
206860_s_at,0.0400119,0.47934646,MIOS
206966_s_at,0.0400555,0.61114586,KLF12
216877_at,0.0401028,0.83277568,LOC100505498
205692_s_at,0.0401778,1.3183376,CD38
217346_at,0.0402218,-1.16610818,
219478_at,0.0403551,-0.65995332,WFDC1
222223_s_at,0.0403789,1.24310197,IL36RN
212962_at,0.0404384,1.04029693,SYDE1
216708_x_at,0.0404566,0.89197977,IGLJ3
211582_x_at,0.040488,-1.21418002,LST1
213792_s_at,0.0406041,0.78233923,INSR
205948_at,0.0406262,-1.89481435,PTPRT
200665_s_at,0.0407302,0.93913068,SPARC
204865_at,0.0407972,1.60515925,CA3
201420_s_at,0.0408094,-1.15710717,WDR77
212207_at,0.0408327,0.91427059,MED13L
213818_x_at,0.0408557,0.97548094,TMEM223
211353_at,0.0408809,1.45628624,LRIT1
211013_x_at,0.0409099,0.8357886,PML
219976_at,0.0409202,0.96451718,HOOK1
206046_at,0.0409298,-0.62261968,ADAM23
213105_s_at,0.0409678,0.50470807,TSR3
221638_s_at,0.0410203,-1.14784373,STX16
219165_at,0.0410204,0.75838688,PDLIM2
208594_x_at,0.041037,0.57518178,LILRA6
205671_s_at,0.0411654,0.83292624,HLA-DOB
206262_at,0.0411979,0.88531366,ADH1C
211508_s_at,0.041229,1.6088117,GH2
217247_at,0.0412617,1.59453037,
215298_at,0.0413177,1.27365714,LOC105377443
209690_s_at,0.0413613,0.64540905,DOK4
202401_s_at,0.0413925,-1.19533805,SRF
222287_at,0.0414023,-1.71091619,TRDN
212859_x_at,0.0414582,0.64371123,MT1E
209812_x_at,0.0416126,0.92882595,CASP2
214457_at,0.0416506,0.75240739,HOXA2
206799_at,0.0417193,1.67744811,SCGB1D2
213007_at,0.041761,0.83833828,FANCI
216121_at,0.04179,0.7645322,
204543_at,0.0418165,-0.87813478,RAPGEF1
218060_s_at,0.041881,1.28080859,USB1
214219_x_at,0.0419127,0.83940325,MAP4K1
203466_at,0.0419761,-1.46438891,MPV17
220406_at,0.041977,-0.85725738,TGFB2
205164_at,0.0420275,-0.73374963,GCAT
201774_s_at,0.0420792,0.87940461,NCAPD2
217519_at,0.0421112,0.91954079,
206224_at,0.0421293,0.74481023,CST1
209587_at,0.0421357,1.47723003,PITX1
218393_s_at,0.0421568,-1.2119161,SMU1
214295_at,0.0421575,0.70746293,KIAA0485
202977_s_at,0.0421972,0.64982016,CREBZF
221276_s_at,0.0422127,0.70138494,SYNC
204795_at,0.0422944,-1.67570872,PRR3
205352_at,0.0423059,-0.77494109,SERPINI1
210512_s_at,0.042325,-0.81518383,VEGFA
221136_at,0.0423279,-1.05343366,GDF2
216009_at,0.0424267,0.85352505,SLC39A9
205439_at,0.042512,1.03653743,GSTT2
214110_s_at,0.0425622,-0.62848093,LOC654342///LOC645166
216034_at,0.0425816,0.93446863,ZNF280A
220148_at,0.0426067,-0.50727024,ALDH8A1
207097_s_at,0.0426805,1.37094587,SLC17A2
206001_at,0.0427161,-0.92329688,NPY
214443_at,0.0428146,1.22635949,PVR
219961_s_at,0.0428974,-1.13260641,KIZ
219614_s_at,0.0431636,1.03695938,SLC6A20
218669_at,0.043206,-0.46987945,RAP2C
206622_at,0.0432669,1.10796515,TRH
217647_at,0.0432786,-1.22774549,DHODH
220298_s_at,0.0433294,-1.2589766,SPATA6
217276_x_at,0.0433754,1.12109411,SERHL2
207479_at,0.0434998,1.13843795,
200715_x_at,0.0435147,0.59552949,SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A
219929_s_at,0.0435215,-0.87865229,ZFYVE21
206506_s_at,0.0435349,-1.14148183,SUPT3H
217860_at,0.0435804,-0.57162026,NDUFA10
219968_at,0.043644,0.62641269,ZNF589
214802_at,0.0436983,1.41445942,EXOC7
204419_x_at,0.0437051,-0.54102062,HBG2///HBG1
219528_s_at,0.0437242,-0.69431661,BCL11B
205206_at,0.0437285,-0.68492554,ANOS1
222022_at,0.0437589,0.70313083,DTX3
202426_s_at,0.0437946,-1.16202584,RXRA
204830_x_at,0.0438141,0.95744588,PSG5
211000_s_at,0.0438515,0.55921882,IL6ST
205388_at,0.0438528,-0.71211195,TNNC2
207161_at,0.043977,1.79683138,KIAA0087
218813_s_at,0.0440877,-0.67921871,SH3GLB2
214720_x_at,0.044101,-0.60535985,10-Sep
201496_x_at,0.044106,1.42287286,MYH11
213925_at,0.044367,-0.76857741,STUM
201088_at,0.0443745,-0.48792614,KPNA2
213310_at,0.0443759,0.74264817,CASC7///AGO2
220414_at,0.044421,-1.16266981,CALML5
206620_at,0.0444384,1.0797618,GRAP
210842_at,0.0445037,0.89647556,NRP2
216747_at,0.0445092,1.43010146,APBB2
205216_s_at,0.0445274,0.97332852,APOH
213335_s_at,0.0445839,1.7169526,ST3GAL6
205816_at,0.0445951,0.83609724,ITGB8
204879_at,0.0446355,1.21981193,PDPN
203797_at,0.0446544,-0.93614914,VSNL1
216144_at,0.0446636,0.81370014,
217889_s_at,0.0446717,0.7205877,CYBRD1
217383_at,0.0447086,-1.16568726,PGK1
207870_at,0.044739,1.2118087,AKAP9
214218_s_at,0.0447978,2.90248693,XIST
214822_at,0.0448302,-0.86269115,BRINP2
214326_x_at,0.0448415,0.94135027,JUND
210769_at,0.0448689,-1.18455481,CNGB1
203876_s_at,0.04487,1.16379386,MMP11
211578_s_at,0.0448796,2.06613912,RPS6KB1
204448_s_at,0.0449117,-0.91970688,PDCL
208482_at,0.0449659,-1.22369738,SSTR1
204280_at,0.04499,-1.32527638,RGS14
204557_s_at,0.0450214,-0.5187759,DZIP1
222328_x_at,0.0450274,1.44039841,
220303_at,0.0450366,1.15304414,PDZD3
217268_at,0.0451328,2.44827684,RAB7A
203680_at,0.0451526,-0.74815261,PRKAR2B
218083_at,0.045222,-1.27798572,PTGES2
217350_at,0.0452401,1.62788716,MIR492///KRT19P2
210896_s_at,0.0452567,-0.72968091,ASPH
208016_s_at,0.0452621,1.33524354,AGTR1
213392_at,0.0453045,0.6157097,IQCK
220108_at,0.045595,-1.1630911,GNA14
214474_at,0.0455988,0.83427771,PRKAB2
214356_s_at,0.0456379,-0.7945626,KIAA0368
212977_at,0.0456549,0.65480804,ACKR3
205934_at,0.0456956,0.61789133,PLCL1
206793_at,0.0457235,1.34074304,PNMT
203734_at,0.0457641,0.56036408,FOXJ2
217297_s_at,0.0459291,0.64779413,MYO9B
204410_at,0.0459586,-2.42348633,EIF1AY
204712_at,0.0459683,-1.54577493,WIF1
221032_s_at,0.0459847,0.7175293,TMPRSS5
219572_at,0.0459866,-0.63948733,CADPS2
216916_s_at,0.0461303,0.8030778,DLGAP2
205573_s_at,0.0462206,0.6226999,SNX7
220615_s_at,0.0462636,-1.18197044,FAR2
207612_at,0.0462655,0.89780104,WNT8B
201125_s_at,0.046347,0.73555489,ITGB5
206815_at,0.0463597,1.39184384,SPAG8
221977_at,0.0463935,0.82802697,TBX2
208545_x_at,0.0464313,1.12180671,TAF4
219266_at,0.046468,0.61914094,ZNF350
203671_at,0.046485,0.77261424,TPMT
211056_s_at,0.0465042,-1.32197653,SRD5A1
220078_at,0.0465352,0.84030073,USP48
211579_at,0.0465363,2.05802833,ITGB3
219643_at,0.046588,-0.79311256,LRP1B
210549_s_at,0.0465951,1.35331409,CCL23
217729_s_at,0.0466243,-0.54199169,AES
213197_at,0.0466433,-0.60857812,ASTN1
221077_at,0.0466679,1.29153094,ARMC4
210203_at,0.0467094,2.01626765,CNOT4
212552_at,0.0467384,0.66962688,HPCAL1
215047_at,0.0467476,-1.52696751,TRIM58
210473_s_at,0.046814,0.62290308,ADGRA3
217507_at,0.046821,1.20103049,SLC11A1
201226_at,0.0468432,-0.55336491,NDUFB8
221618_s_at,0.04692,-2.15681528,TAF9B
219415_at,0.0469414,-0.87626123,TTYH1
210200_at,0.046992,0.69499193,WWP2
219719_at,0.046996,-1.00390023,HIGD1B
222378_at,0.0470128,1.8482786,
217184_s_at,0.0470565,0.92456822,LTK
214090_at,0.0470636,1.34579893,PAWR
213156_at,0.0471142,0.75189478,ZBTB20
216209_at,0.0471707,1.5392977,LINC00939
211529_x_at,0.0471918,-1.51744697,HLA-G
216886_at,0.0472061,1.11104929,CHRNA4
212466_at,0.047337,1.8048885,SPRED2
208085_s_at,0.0473912,0.81205378,ARHGAP6
211663_x_at,0.0474806,-0.78026935,PTGDS
AFFX-DapX-M_at,0.0475071,1.22133004,
202237_at,0.0475292,0.86146231,LOC101928916///NNMT
209032_s_at,0.0475817,-0.5626956,CADM1
220801_s_at,0.0476564,0.68392759,HAO2
209698_at,0.0477058,1.07392119,CCHCR1
216388_s_at,0.0477417,1.47014134,LTB4R
211870_s_at,0.0477595,0.63135807,PCDHA2///PCDHA3
219863_at,0.0477761,0.68248154,HERC5
220894_x_at,0.0478003,0.6470074,PRDM12
203223_at,0.0478637,0.80858725,RABEP1
211039_at,0.0478651,1.45503604,CHRNA1
202656_s_at,0.0480959,0.54457986,SERTAD2
207290_at,0.0481115,-1.0260231,PLXNA2
222201_s_at,0.0481277,-0.59512767,CASP8AP2
213058_at,0.0481926,0.59990235,TTC28
210643_at,0.0482233,1.68403428,TNFSF11
208035_at,0.048238,0.65263969,GRM6
222104_x_at,0.0482408,0.6923992,GTF2H3
209391_at,0.0482718,-0.49536363,DPM2
200939_s_at,0.0482823,1.36660527,RERE
214372_x_at,0.0483541,-1.01435726,ERN2
201662_s_at,0.0483607,-0.64086979,ACSL3
211023_at,0.0483761,-0.54680958,PDHB
207534_at,0.0484122,1.37891598,MAGEB1
210514_x_at,0.0484262,-1.66880116,HLA-G
215699_x_at,0.0484321,0.82231682,SFI1
210527_x_at,0.0485035,0.50086966,TUBA3D///TUBA3C
209423_s_at,0.0485133,0.90805269,PHF20
215308_at,0.0485187,1.80511946,XRCC6
210389_x_at,0.0485794,0.53821916,TUBD1
200688_at,0.0486339,0.52782318,SF3B3
214781_at,0.0486697,-0.81419008,
205501_at,0.0487052,-0.66555407,PDE10A
211751_at,0.0487825,0.68692919,LOC101930416///LOC101929792///LOC100996724///LOC653513///PDE4DIP
205609_at,0.048795,0.70342133,ANGPT1
214588_s_at,0.0488024,1.42590579,MFAP3
210941_at,0.0488197,1.57929868,PCDH7
211601_at,0.0488577,1.32358872,CATR1
218843_at,0.0488969,-0.74816565,FNDC4
214795_at,0.0489106,0.55328267,ZMYND8
219370_at,0.0489144,-1.85263506,RPRM
215467_x_at,0.0489492,0.81746008,LOC647070
211907_s_at,0.0489677,1.68084287,PARD6B
202668_at,0.0490785,-0.51401424,EFNB2
213268_at,0.0491045,-0.7428202,CAMTA1
210575_at,0.0491281,0.97046907,NUDC
218895_at,0.0491399,0.5861981,GPATCH3
215553_x_at,0.0491716,0.71403307,
215774_s_at,0.0491819,1.46531686,SUCLG2
210712_at,0.0491993,1.73688337,LDHAL6B
207692_s_at,0.0492046,0.84399243,ACAN
210123_s_at,0.049221,-1.24822873,LOC101930361///LOC101929970///CHRFAM7A///CHRNA7
217129_at,0.0493094,1.32755654,
33767_at,0.0493296,-1.02458083,NEFH
206134_at,0.0493431,0.7282833,ADAMDEC1
201587_s_at,0.0494097,0.67305569,IRAK1
AFFX-r2-Bs-thr-3_s_at,0.0494362,1.31577971,
205954_at,0.0494555,0.67066871,RXRG
219615_s_at,0.0494596,0.75925733,KCNK5
201229_s_at,0.0494929,-0.78919594,ARIH2
220766_at,0.0495671,1.38904808,BTG4
209137_s_at,0.0495917,-1.26889428,USP10
207672_at,0.0496228,2.06394593,RFX4
219032_x_at,0.0496931,-0.69979912,OPN3
209672_s_at,0.0497154,0.91900957,MIOS
219135_s_at,0.0497267,-1.20601131,LMF1
210343_s_at,0.0497283,-0.77469959,SLC22A6
207228_at,0.0497473,1.40012527,PRKACG
209793_at,0.0498259,-0.9472001,GRIA1
205549_at,0.0498314,-0.79752219,PCP4
221877_at,0.0498493,-1.30947465,IRGQ
210965_x_at,0.0498983,1.08036845,CDK13
214606_at,0.0499782,1.43914163,TSPAN2
212738_at,0.0500278,1.09423563,ARHGAP19
216853_x_at,0.0500646,0.78697872,IGLJ3
205297_s_at,0.0501535,1.36085113,CD79B
220272_at,0.0501733,0.72848448,BNC2
219758_at,0.0502409,-1.30433411,TTC26
209466_x_at,0.0502444,-0.55666086,PTN
206094_x_at,0.0502476,0.56340948,UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10
213712_at,0.0502836,-0.71102476,ELOVL2
211584_s_at,0.0503193,1.05440485,NPAT
218751_s_at,0.0503405,-0.62860894,FBXW7
200836_s_at,0.0503427,-1.12142636,MAP4
215837_x_at,0.050353,1.36173366,
205956_x_at,0.0505142,0.53079724,PSMC3IP
220882_at,0.0505281,0.64124398,
217394_at,0.0506018,1.60071222,
210324_at,0.050669,0.8734255,C8G
216222_s_at,0.0507567,0.93478653,MYO10
206290_s_at,0.0507701,-0.7074441,RGS7
205524_s_at,0.0507912,0.7474098,HAPLN1
206449_s_at,0.0508708,0.65479483,MASP1
211512_s_at,0.0510499,-0.64373243,OGFR
211438_at,0.0510578,0.52340715,TRHR
221284_s_at,0.0510734,1.12557003,SRC
214598_at,0.0510956,1.29943812,CLDN8
212036_s_at,0.0511375,-0.47259147,PNN
211442_x_at,0.0511924,1.52426979,CYP3A43
211986_at,0.0512255,0.69916271,AHNAK
206910_x_at,0.0512273,0.56244255,CFHR2
201234_at,0.0512871,-1.13834958,ILK
213845_at,0.0513141,-0.6458662,GRIK2
220668_s_at,0.0515519,0.88031449,DNMT3B
203122_at,0.0515901,-0.85189395,TRAPPC12
205529_s_at,0.0515909,-0.64260103,RUNX1T1
202316_x_at,0.0516041,-1.58983178,UBE4B
36907_at,0.0517101,0.46018713,MVK
209291_at,0.051726,0.72878596,ID4
215360_at,0.0517267,-1.30371843,
221288_at,0.051728,-1.56456647,GPR22
