ID,P.Value,logFC,Gene.symbol
234611_at,0.8880476,-0.1396896,LGALS8-AS1
219623_at,0.8881022,-0.1238107,ACTR5
1570366_x_at,0.8881255,0.1123633,ZNF709
1558254_s_at,0.888151,-0.0655593,SRPK2
1562990_at,0.8881561,0.1332272,LINC00564
201251_at,0.8881934,0.0610447,PKM
1553401_at,0.8881973,-0.1019779,MRGPRX1
232161_x_at,0.8882152,0.1076842,PTPN4
229133_s_at,0.8882364,-0.0671755,ZNF397
234166_at,0.8882448,-0.0584818,UBE3A
1570044_at,0.8882592,-0.1315934,GTF2IP7
222556_at,0.8882693,-0.062085,ALG5
238473_at,0.8883165,0.1029957,KMT2E-AS1
225564_at,0.8883225,0.0763909,SPATA13
202178_at,0.8883266,0.0620694,PRKCZ
225383_at,0.8883284,-0.0738316,ZNF275
220771_at,0.8883433,-0.140868,LINC00328
242161_at,0.8883475,0.1926013,
211658_at,0.8883788,0.0873314,PRDX2
1555339_at,0.8884234,-0.1726031,RAP1A
242407_at,0.8884506,0.0616969,
240280_at,0.8884854,0.1476652,UFSP1
243795_s_at,0.8884946,-0.0941995,LINC01191
220219_s_at,0.8885219,0.0503034,LRRC37A2///LRRC37A3///LRRC37A4P///LRRC37A
205104_at,0.8885311,-0.0617386,SNPH
235748_s_at,0.8885354,0.0722723,MTHFD2L
239592_at,0.8885383,0.1138404,
1565738_at,0.8885445,-0.1328475,SCTR
211277_x_at,0.8885545,0.0530208,APP
242137_at,0.8885636,0.1038614,RBMS3
239811_at,0.8885714,-0.0653386,
236038_at,0.8885763,0.0924884,RNF150
202520_s_at,0.8885994,0.1636454,MLH1
240625_at,0.8886238,0.1569952,
212513_s_at,0.8886602,-0.0553229,USP33
1560854_s_at,0.8887175,0.074985,ZNF107
230880_at,0.8887234,-0.1349745,KIAA1652
206145_at,0.8887604,0.1821359,RHAG
229252_at,0.8887772,0.0802937,ATG9B
220546_at,0.8887903,-0.1293456,LOC101929115///KMT2A
217081_at,0.8888142,0.1034057,OR2H2
205388_at,0.8888358,0.130887,TNNC2
210514_x_at,0.8888387,-0.1336429,HLA-G
224636_at,0.8888397,-0.0638733,ZFP91
229326_at,0.8888838,-0.0894977,TNFSF12-TNFSF13///TNFSF12///TNFSF13
219207_at,0.8888998,0.1124481,EDC3
206396_at,0.8889016,-0.1618116,SLC1A1
241925_x_at,0.8889652,-0.181309,SLC16A7
209217_s_at,0.8889716,0.085176,WDR45
232822_x_at,0.8889853,-0.1310526,LINC00629
226856_at,0.8891011,0.0986207,TMEM110-MUSTN1///MUSTN1///TMEM110
242447_at,0.8891032,-0.0746903,C3orf70
218878_s_at,0.8891611,0.1093037,SIRT1
216576_x_at,0.8891878,0.1080181,IGK///IGKC
1559244_at,0.8892444,0.0865116,FMN2
202704_at,0.8893171,0.0590462,TOB1
239654_at,0.8893394,-0.0597486,CHD9
221998_s_at,0.8893527,-0.194193,VRK3
223269_at,0.8894117,0.0688955,POLR3GL
207853_s_at,0.889421,0.0781456,SNCB
37577_at,0.8894326,0.1279804,ARHGAP19
1567272_at,0.8894571,-0.1204888,OR2K2
216008_s_at,0.8895106,-0.0737753,ARIH2
229927_at,0.8895114,0.1196609,LEMD1
204126_s_at,0.8895584,-0.1078955,CDC45
216345_at,0.8895624,0.1219555,ZSWIM8
218756_s_at,0.8895802,-0.0612667,DHRS11
217986_s_at,0.8895865,-0.1687618,BAZ1A
223336_s_at,0.8896098,0.0745278,RAB18
214091_s_at,0.8896557,0.0815123,GPX3
239026_x_at,0.8896572,-0.0633329,AGAP3
211868_x_at,0.8896592,-0.13966,IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA2///IGHA1///IGH
207084_at,0.8896713,-0.0508095,POU3F2
225563_at,0.8896878,-0.0584286,PAN3
225695_at,0.8896933,-0.081576,SLC35F6
228316_at,0.8897475,-0.121624,CLHC1
234786_at,0.8897567,0.1324417,
214923_at,0.8898007,-0.0619676,ATP6V1D
210433_at,0.8898044,-0.1025116,POFUT1
239561_at,0.8898162,0.051334,
206689_x_at,0.8898196,-0.1371109,KAT5
38487_at,0.8898369,0.1498236,STAB1
204367_at,0.8898864,0.0696836,SP2
203066_at,0.8898882,-0.0557637,CHST15
205318_at,0.8898957,0.0654345,KIF5A
234466_at,0.8899135,0.082686,FAM20C
224741_x_at,0.8899137,0.0604425,SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81
225155_at,0.8899265,0.0846491,SNORD50B///SNHG5///SNORD50A
214843_s_at,0.8899317,0.0538639,USP33
211603_s_at,0.8899339,0.0896205,ETV4
218275_at,0.8899685,0.1031217,SLC25A10
219049_at,0.890012,0.0611602,CSGALNACT1
229258_at,0.8900483,0.1222417,KIF12
1555349_a_at,0.8900546,0.1295283,ITGB2
224245_at,0.8900608,0.1133661,INGX
239073_at,0.8900729,-0.126745,ANKFY1
238200_at,0.8901074,-0.1424635,
216915_s_at,0.8901302,-0.1579652,PTPN12
212306_at,0.8901379,-0.0634137,CLASP2
235982_at,0.8901459,-0.1539196,FCRL1
222050_at,0.8901459,-0.112258,
226413_at,0.8901516,0.0732441,LINC00938
221510_s_at,0.8901544,0.0660437,GLS
1554042_s_at,0.8901645,0.1406065,TMEM239
219964_at,0.8901683,0.1495283,ST7L
217805_at,0.8901758,-0.0994694,ILF3
225607_at,0.8902407,-0.0630834,CCDC43
1552902_a_at,0.8902672,0.1501479,FOXP2
222986_s_at,0.8902929,-0.0802519,SHISA5
211310_at,0.8903001,-0.0607937,EZH1
229376_at,0.8903171,-0.0625648,PROX1
232983_s_at,0.8903256,0.0926756,SERGEF
225120_at,0.8903271,-0.0630599,MIR4657///PURB
228830_s_at,0.8903367,0.1342937,ATF7
1566700_at,0.8903377,-0.1178022,VRK3
238041_at,0.890352,0.0665919,TCF12
228878_s_at,0.8903633,-0.0581938,CFC1B
1555321_at,0.8903838,-0.151803,ACOT11
235094_at,0.8903852,0.1308052,
234070_at,0.8903856,-0.1077209,
212111_at,0.8904012,-0.0740393,STX12
222715_s_at,0.8904107,0.1518501,SYNRG
1566576_at,0.890419,0.103912,
203968_s_at,0.8904253,0.1489678,CDC6
244752_at,0.8904329,-0.1131173,ZNF438
230044_at,0.8904408,-0.1144274,PCYT2
243491_at,0.8904503,0.1550656,ZNF431
205541_s_at,0.8904553,0.0540495,GSPT2
202911_at,0.8905013,-0.0693084,MSH6
229480_at,0.8905183,0.1018415,MAGI2-AS3
207026_s_at,0.8905545,0.1208846,ATP2B3
213957_s_at,0.8905575,-0.0644622,CEP350
239625_at,0.8905928,-0.1593776,
201966_at,0.8906107,-0.0847635,NDUFS2
232133_at,0.8906541,-0.1242022,ADAMTS10
203449_s_at,0.8906588,-0.0713306,TERF1
241885_at,0.8907064,-0.0691785,
226306_at,0.8907178,-0.0646987,C6orf1
220438_at,0.8907214,0.1297466,QPCTL
242468_at,0.8907352,0.1551933,
222041_at,0.8907601,-0.0835175,OVCA2///DPH1
203162_s_at,0.8907604,0.0915636,KATNB1
216917_s_at,0.890782,0.1545417,SYCP1
242589_x_at,0.8908141,-0.0665738,
217577_at,0.8908199,0.1017451,
241536_at,0.8908352,0.1240072,
1566251_at,0.8908772,0.1224203,SH3GL1P1
216591_s_at,0.8909155,-0.0583507,SDHC
204744_s_at,0.8909279,-0.0595463,IARS
210945_at,0.890972,0.1541904,COL4A6
203331_s_at,0.8909905,-0.1015364,INPP5D
237939_at,0.8909989,-0.1136074,EPHA5
1553224_at,0.8910093,-0.1214326,LUZP1
241098_at,0.8910239,0.117424,CLEC7A
219561_at,0.8910572,0.0622329,COPZ2
236102_at,0.8910868,-0.0954822,LOC100126784
232966_at,0.8911097,-0.0877281,LPIN3
201236_s_at,0.8911101,0.0811014,BTG2
202502_at,0.891113,0.0809886,ACADM
1558602_a_at,0.8911254,0.0581885,TUSC7
201403_s_at,0.8911707,0.0583055,MGST3
1556289_at,0.8911929,-0.1459652,LOC100506016
218723_s_at,0.8912063,-0.0777134,RGCC
224046_s_at,0.8912139,-0.1019841,PDE7A
211314_at,0.891239,0.1356435,CACNA1G
213624_at,0.8912638,-0.0701538,SMPDL3A
242109_at,0.8912848,0.0785821,
226977_at,0.8913235,-0.0588123,IGIP
213915_at,0.8913552,0.0977148,NKG7
1565924_a_at,0.8913892,0.1288635,
224915_x_at,0.8914129,0.0599411,ZFAS1
237330_at,0.8914193,-0.0589729,
231697_s_at,0.8914328,0.0756087,MIR21///VMP1
237392_at,0.8914909,0.0961301,FGF14-IT1
239825_at,0.8915772,-0.0579118,
234703_at,0.8915892,-0.0791885,HHLA3
201987_at,0.8915914,-0.059434,MED13
214411_x_at,0.8915924,-0.1382112,CTRB2
203941_at,0.8916208,0.1449923,INTS9
240724_at,0.8916254,0.1355649,
1552782_at,0.8916255,0.1184215,SLC44A5
210166_at,0.8916358,0.1120035,TLR5
233466_at,0.8916487,0.1233521,LOC101928729
33197_at,0.891667,-0.1283736,MYO7A
223522_at,0.8916678,0.0761594,MIR600///MIR600HG
200781_s_at,0.8916933,0.0612943,RPS15A
200816_s_at,0.8917144,0.055634,PAFAH1B1
237559_at,0.891725,0.1367459,GPR55
234459_at,0.8918183,-0.0707276,PPHLN1
207422_at,0.8918233,-0.0914989,ADAM20
210975_x_at,0.8918372,-0.0533445,FASTK
211441_x_at,0.8918431,-0.1505932,CYP3A43
209272_at,0.8918457,0.065282,NAB1
200805_at,0.8918479,-0.1634718,LMAN2
209341_s_at,0.8918929,0.1238675,IKBKB
237719_x_at,0.8918965,-0.1055946,RGS7BP
201225_s_at,0.8919228,0.065433,SRRM1
243886_at,0.8919284,-0.1519049,
211146_at,0.8919344,-0.0936386,IGKC
224511_s_at,0.8919527,0.123565,TXNDC17
1555167_s_at,0.891967,-0.0786396,NAMPT
215382_x_at,0.8919861,-0.0770126,TPSAB1
223429_x_at,0.8920254,0.0764329,ISY1
1555997_s_at,0.8920549,0.0567108,IGFBP5
1568915_at,0.8920595,-0.0715231,
217378_x_at,0.8920714,-0.0734499,IGKV1OR2-108
212680_x_at,0.8920783,-0.0753674,PPP1R14B
1568964_x_at,0.8921205,0.0645893,SPN
222567_s_at,0.8921312,-0.0827241,MEX3C
1560821_at,0.8921521,-0.0671552,ARHGAP22
204716_at,0.8921882,-0.070451,CCDC6
216913_s_at,0.8922145,-0.1313855,RRP12
235838_at,0.8922507,0.0668822,NLGN2
1561347_a_at,0.8922956,0.1328356,LOC101927166
216945_x_at,0.8922968,0.1248706,PASK
226877_at,0.8922988,0.1038588,RPL32P3
237928_at,0.8923054,0.0749323,
221596_s_at,0.8923082,-0.0887803,RBM48
224984_at,0.8923141,-0.0530364,NFAT5
208147_s_at,0.8923199,-0.1577729,CYP2C8
1561133_at,0.8923412,-0.1450327,
244426_at,0.8923497,0.0680475,
237192_at,0.8923879,-0.1329594,LOC101927668
214025_at,0.8924012,-0.1177487,DDX28
1554400_at,0.8924163,0.128081,TCTE3
238010_at,0.892455,-0.0650401,C1orf174
202130_at,0.8924673,-0.0569074,RIOK3
237255_at,0.8924886,-0.1503847,LINC01272
1566767_at,0.8924897,0.1429885,
216731_s_at,0.8925502,-0.1275491,
217672_x_at,0.8925514,0.054111,EIF1
222494_at,0.892572,-0.0825816,FOXN3
206127_at,0.8926015,0.1273224,ELK3
228366_at,0.8926348,0.1098006,
202591_s_at,0.8926479,-0.0605524,SSBP1
1555668_a_at,0.892682,0.0964111,PARK2
50277_at,0.8926963,0.0533049,GGA1
227248_at,0.892719,-0.0809963,PLEKHH3
230818_at,0.892719,0.0915502,
1568699_at,0.8927243,-0.1103363,IFT43
1559747_at,0.8927371,0.0942449,SPG11
205473_at,0.8927603,-0.1153803,ATP6V1B1
233478_at,0.8927755,0.099946,
225471_s_at,0.892777,-0.0555848,AKT2
1552964_at,0.892834,0.126556,CFAP46
1555278_a_at,0.892848,0.0771836,CKAP5
238044_at,0.892856,-0.08511,
233754_x_at,0.8928861,-0.1327714,ZNF71
203620_s_at,0.8928901,-0.0689638,FCHSD2
230518_at,0.8929316,0.0985605,MPZL2
207042_at,0.8929353,0.1455652,E2F2
229810_at,0.8929492,0.0662519,RSPH3
1561928_s_at,0.8929571,-0.0854838,ANKUB1
209453_at,0.8929591,-0.0731982,SLC9A1
204853_at,0.8929702,-0.0766822,ORC2
240044_x_at,0.8929801,0.0479571,TNRC6B
229996_s_at,0.8929809,0.0681448,PCGF5
225683_x_at,0.8929882,0.0869152,PHPT1
239745_at,0.8930245,0.0658511,
1570058_at,0.8930498,0.1625681,KMT5C
1567167_at,0.8930561,0.1301316,
209867_s_at,0.8930627,-0.0650131,ADGRL3
223297_at,0.8930748,-0.0879155,AMMECR1L
219356_s_at,0.8930892,-0.0520124,CHMP5
228294_s_at,0.8931297,0.1333425,ZNF775
230271_at,0.8931583,-0.1335727,ONECUT2
208522_s_at,0.8931624,-0.1014965,PTCH1
239797_at,0.8931924,0.06042,
218845_at,0.893202,-0.0594732,DUSP22
207787_at,0.8932314,-0.155626,KRT33B
1569409_x_at,0.8933259,0.0507692,
207196_s_at,0.8933984,0.0670266,TNIP1
1563045_at,0.8934007,-0.0721553,
208808_s_at,0.8934098,-0.0553626,HMGB2
241264_at,0.8934137,-0.1220598,
229356_x_at,0.8934294,0.1043962,INO80
208703_s_at,0.8934345,0.0540496,APLP2
211080_s_at,0.8934366,0.1329041,NEK2
241824_at,0.893454,0.0825621,
213427_at,0.8934645,0.1495745,RPP40
206804_at,0.893469,-0.1184538,CD3G
227384_s_at,0.8934755,-0.0644204,LOC727820
243188_at,0.8934805,0.1047294,ZNF283
213339_at,0.8934861,0.1026701,TP73-AS1
213294_at,0.8934914,-0.0575086,EIF2AK2
1563744_a_at,0.8934974,-0.0922671,DISC1
220911_s_at,0.893504,-0.1410935,NYNRIN
241035_s_at,0.8935043,0.13887,TMEM161B-AS1
223954_x_at,0.8935092,0.0805522,NECAB3
236067_at,0.8935131,0.0605222,
208958_at,0.8935165,-0.059097,ERP44
1555755_at,0.8935886,-0.0948095,
210612_s_at,0.8935914,0.0534559,SYNJ2
204948_s_at,0.8937145,-0.0642041,FST
225600_at,0.8937436,-0.067123,TRIQK
226251_at,0.8937495,-0.0523856,ASXL2
240609_at,0.8937654,-0.1338665,LOC100996654
238355_at,0.8937751,-0.0536876,
206639_x_at,0.8938015,-0.173875,HTN1
205494_at,0.8938361,0.0953422,ZNF821
218499_at,0.8938434,0.1830233,STK26
240240_at,0.8938506,0.1176857,
208924_at,0.8938682,-0.0547917,RNF11
1555664_at,0.8938737,-0.0884449,
221742_at,0.8938773,0.057294,CELF1
238944_at,0.893938,0.0577492,LOC100505715
207039_at,0.893944,-0.1224843,CDKN2A
242074_at,0.8939585,0.1270143,
1556798_a_at,0.8939603,-0.1231184,RNF144A-AS1
237080_at,0.8940165,-0.0575555,
201876_at,0.8940579,-0.0637258,PON2
1558604_a_at,0.8940641,0.0526153,SSBP2
210320_s_at,0.8940706,-0.083656,DDX52
227000_at,0.8940764,0.060572,MTURN
1567249_at,0.894125,0.0554261,OR9A1P
217151_at,0.8941318,-0.1108786,LOC101928457
1559205_s_at,0.8941334,-0.0747452,LOC100996286
210632_s_at,0.8941667,-0.1102292,SGCA
220583_at,0.8942076,-0.098625,
233459_at,0.8942203,-0.1188037,POLR3E
224153_s_at,0.8942357,-0.0537958,DHRS4-AS1
1556019_at,0.8942437,0.0738841,GPR180
217649_at,0.8942614,-0.0748953,ZFAND5
223768_at,0.8942655,-0.1306101,SSR4P1
240305_at,0.8942988,-0.0770088,LOC101930421
208873_s_at,0.8943149,0.0618381,REEP5
204050_s_at,0.8943176,0.048471,CLTA
1553420_at,0.8943241,0.129133,SATB2-AS1
229043_at,0.8943257,0.0529132,PAPD5
201125_s_at,0.8943425,-0.1020777,ITGB5
222926_at,0.894361,0.0978659,DCDC2
213453_x_at,0.8943654,-0.0567528,GAPDH
204613_at,0.8943842,-0.0655607,PLCG2
204313_s_at,0.8944565,-0.057047,CREB1
238921_at,0.894462,0.1506488,LOC644794
237058_x_at,0.8944658,-0.0691963,SLC6A13
1569110_x_at,0.8945415,-0.1654765,LOC728613
1564660_at,0.8945623,0.136368,LOC100131864
1569616_at,0.8945738,0.1771142,GMNC
1566549_at,0.8946028,0.1143686,
237574_at,0.8946079,-0.1239545,
203631_s_at,0.8946091,0.1240785,GPRC5B
212444_at,0.8946123,0.1287816,GPRC5A
1557895_at,0.8946194,-0.0910104,FLJ35934
1569931_at,0.8946197,0.1361567,
226706_at,0.8946212,0.0700175,FLJ23867///QSOX1
1570488_at,0.8946398,-0.0808577,
215349_at,0.8946515,-0.1289694,BTBD18
215587_x_at,0.8947027,-0.051577,
232620_at,0.8947178,-0.1473142,WDR93
230259_at,0.8947576,0.0956032,FUOM
232666_at,0.8947655,-0.1105541,OAS3
204578_at,0.8947777,0.0547313,PPIP5K1
240921_at,0.8947888,-0.0639608,
1569439_at,0.8948022,-0.1239488,
226330_s_at,0.8948141,-0.0665854,SUPT20H
203472_s_at,0.8948303,0.1154121,SLCO2B1
240042_at,0.894836,0.1330329,FIBCD1
223019_at,0.8948615,0.1167004,FAM129B
203431_s_at,0.8948979,0.0688701,ARHGAP32
220319_s_at,0.8949033,0.1455138,MYLIP
209887_at,0.894908,-0.1012603,SMAD6
213245_at,0.8949323,0.0839801,ADCY1
220024_s_at,0.8949347,0.0689321,PRX
227920_at,0.8949437,-0.1184639,BEND3
240520_at,0.8949611,-0.0975161,
218749_s_at,0.8949765,-0.0602896,SLC8B1
210498_at,0.8949774,0.1328252,CLTC
223460_at,0.8949793,-0.1092347,CAMKK1
210186_s_at,0.8949973,0.077039,LOC101929368///FKBP1A
1568749_at,0.895003,-0.2102813,LOC105374928
1568904_at,0.8950324,-0.1285871,LOC105371708
1569690_at,0.8950351,0.1587558,CCDC36
221069_s_at,0.8950548,-0.0704659,TACO1
234559_at,0.8950617,0.0716586,
216925_s_at,0.895067,0.1067956,TAL1
230553_at,0.8950671,0.1079527,PRDM15
209389_x_at,0.8950699,-0.0539233,DBI
229814_at,0.8951066,0.0795309,TNFAIP8
206803_at,0.8951241,0.1128523,PDYN
204449_at,0.8951249,0.0561877,PDCL
240875_at,0.8951304,-0.1493139,CTC1
225009_at,0.8951506,-0.0518171,CMTM4
210925_at,0.895158,-0.123765,CIITA
241819_at,0.8951597,0.1195667,TNFSF8
211970_x_at,0.895166,-0.0499991,ACTG1///ACTB
1570131_at,0.8951828,0.1132235,LOC285847
1562352_at,0.895205,0.0647793,LOC101928583
1556145_a_at,0.8952491,-0.120218,LOC100131170
202673_at,0.895303,0.0515354,DPM1
204528_s_at,0.8953061,0.0527918,NAP1L1
203299_s_at,0.8953411,0.075516,AP1S2
215303_at,0.8953907,-0.0703329,DCLK1
1556322_a_at,0.8953928,0.0602823,
1562831_a_at,0.8954473,0.084929,WDR11-AS1
1557055_s_at,0.8954815,0.0523429,LINC01128
243420_at,0.8955054,-0.0893249,
242209_at,0.8955315,-0.128618,ANKRD33
238891_at,0.8955508,0.1457109,
242165_at,0.8955865,-0.1320005,LRIG2
205678_at,0.8955893,0.0559173,AP3B2
215037_s_at,0.8956126,-0.0611732,BCL2L1
1558356_at,0.8956177,0.1084348,UACA
233832_at,0.8956288,-0.0850393,
243106_at,0.8956368,-0.1301209,CLEC12A
233067_at,0.8956672,-0.0997259,PRDM11
240670_at,0.8956807,-0.1150436,
211921_x_at,0.895686,-0.0510531,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA
1564039_at,0.895687,-0.0937112,ZSCAN23
226471_at,0.8957125,0.1182818,GGT7
210061_at,0.8957345,0.0619299,ZNF589
236975_at,0.8957536,0.1114174,
224980_at,0.8957591,-0.0952034,LEMD2
242026_at,0.8958306,-0.1275401,MYCN
220733_at,0.8958469,0.0843689,SLC26A1
233927_at,0.8958479,-0.0639954,
238633_at,0.8958717,0.1236444,EPC1
235103_at,0.8959077,0.1285931,MAN2A1
235406_x_at,0.8959293,0.0708308,TMEM161B-AS1
239984_at,0.8959358,0.0648077,
228499_at,0.8959497,-0.1466893,PFKFB4
1563654_at,0.8959548,-0.0939709,LOC619427
212726_at,0.8959551,-0.051962,PHF2
244664_at,0.8959863,-0.1324623,ZNF530
217938_s_at,0.8960132,-0.0492801,KCMF1
213575_at,0.8960436,-0.1205438,TRA2A
1553858_at,0.8960436,0.0673519,ZBTB3
1557681_s_at,0.8960462,-0.1051465,SAMD15
241256_at,0.8960882,-0.0805306,LOC101926934
205135_s_at,0.8961939,0.0557154,NUFIP1
244415_at,0.8962111,0.1192198,
204156_at,0.8962161,0.0520737,SIK3
1566217_at,0.8962234,0.0997977,
206928_at,0.8962262,-0.0665138,ZNF124
202971_s_at,0.8962781,0.1036748,DYRK2
208693_s_at,0.8962803,0.0724898,GARS
221166_at,0.8963309,0.1285216,FGF23
224203_at,0.8963859,0.0966634,SUFU
1569270_at,0.8964261,-0.1103937,LOC100134368
238937_at,0.8964311,0.1095239,ZNF420
224989_at,0.8964764,0.0519778,SMIM14
1559696_at,0.8964901,0.0658805,
1569406_at,0.8965283,-0.1300496,
222123_s_at,0.8965717,-0.0887061,HIF3A
204840_s_at,0.8966212,0.0767101,EEA1
236679_x_at,0.8966559,0.0824207,
244314_at,0.8966695,0.15637,
212562_s_at,0.8966802,0.1221622,CTSZ
1553405_a_at,0.8966922,0.0935117,CSMD1
238557_at,0.8967132,-0.0825812,CHKB-AS1
207531_at,0.8967143,0.1278424,CRYGC
1556874_a_at,0.8967255,-0.112787,MEX3C
221654_s_at,0.8967471,0.0675913,USP3
217773_s_at,0.8967496,0.0517784,NDUFA4
229645_at,0.8967552,-0.0967081,FAM69C
231670_at,0.8967577,-0.1024821,
221595_at,0.8968042,0.1225017,RBM48
242819_at,0.8968285,-0.1229633,
211867_s_at,0.8968679,0.1088885,PCDHA10
237146_at,0.8968915,-0.1350753,
212033_at,0.8969163,-0.0534416,RBM25
201280_s_at,0.8969253,-0.0779886,LOC101926921///DAB2
1553132_a_at,0.8969963,-0.0675956,TC2N
241216_at,0.8969985,-0.0611045,
228322_at,0.8969986,0.0655924,NAA30
202346_at,0.8970109,0.0584578,UBE2K
1555400_at,0.8970319,0.0970889,LOC645261
232701_at,0.8970404,-0.1339175,
206376_at,0.897069,-0.0592499,SLC6A15
1558475_at,0.8970753,0.1432429,
206675_s_at,0.8970917,-0.049822,SKIL
234425_at,0.897092,0.0826592,
209910_at,0.8971202,-0.1608271,SLC25A16
244524_at,0.8971206,0.0919641,LOC101927382///PAX8-AS1
208563_x_at,0.8971543,-0.0903545,POU3F3
222520_s_at,0.8971544,-0.140019,IFT57
213365_at,0.8971573,-0.1477783,ERI2
210962_s_at,0.8971715,0.1246622,AKAP9
1558790_s_at,0.8971937,-0.1136674,ZNF252P-AS1
230439_at,0.8972803,0.0868903,RBAKDN
1555255_a_at,0.8972804,-0.1068417,PPIP5K1
214901_at,0.8972832,-0.0955095,ZNF8
1562091_at,0.8972897,-0.0745586,
226127_at,0.8973042,0.0871748,ALKBH3
1554086_at,0.8973067,-0.0659761,TUBGCP3
231832_at,0.8973194,0.0682901,POC1B-GALNT4///GALNT4
203918_at,0.8973195,0.0904148,PCDH1
244687_at,0.8973231,0.1144783,DBT
229485_x_at,0.8973267,0.0794197,SHISA3
226750_at,0.8973492,-0.0814344,LARP1B
210737_at,0.8973543,0.0881296,TUB
218906_x_at,0.8973791,-0.0462834,KLC2
243504_at,0.8974129,-0.1954158,TRDMT1
242040_at,0.8974258,-0.1033704,GCNT7
209336_at,0.8974417,-0.055797,PWP2
243277_x_at,0.8974579,0.1050406,MECOM
221743_at,0.8974765,0.05004,CELF1
237153_at,0.8974848,-0.1078902,
227271_at,0.8974884,0.0593179,FGF11
201709_s_at,0.8975018,-0.0529366,NIPSNAP1
203059_s_at,0.8975056,-0.1177781,PAPSS2
214002_at,0.8975165,0.0865005,MYL6
238818_at,0.8975965,0.1681077,KIAA1429
1560581_at,0.897607,-0.1479666,
239361_at,0.8976368,0.1198107,
212661_x_at,0.8976494,-0.0561321,LOC101060363///PPIA
232417_x_at,0.8976704,-0.0578404,ZDHHC11
201358_s_at,0.8977178,0.0534813,COPB1
206282_at,0.897719,-0.0815493,NEUROD1
234179_at,0.8977244,0.1379803,
214848_at,0.897729,0.0667002,YWHAZ
229613_at,0.8977372,-0.1055029,
208775_at,0.8977397,-0.0535516,XPO1
232919_at,0.8977754,0.1250868,AFG3L2
238421_at,0.897782,0.0887108,RC3H2
1569504_at,0.8977832,0.1239727,LILRB4
240311_at,0.897795,0.0861666,NANOS3
204295_at,0.8978011,-0.0657568,SURF1
214546_s_at,0.8978779,0.0957848,PPAN-P2RY11///P2RY11
221073_s_at,0.8978798,-0.1308129,NOD1
237687_at,0.8978833,0.1092183,LOC283737
224051_at,0.8978895,-0.1115096,
233850_s_at,0.8979161,0.0872165,EBF4
227804_at,0.8979228,0.1034902,TLCD1
1552808_at,0.8979569,0.0924367,ADAMTSL1
1565776_at,0.8979969,0.1278527,
223232_s_at,0.898014,0.1015242,CGN
204321_at,0.8980182,0.060148,NEO1
235504_at,0.8980364,-0.0997362,GREM2
227756_at,0.8980563,0.0611397,FAM81A
202851_at,0.8980564,0.0637927,AAGAB
234087_at,0.898062,0.0689883,
240463_at,0.8980728,0.0729124,
242059_at,0.8980984,-0.1116872,
241708_at,0.8980996,0.1161599,DOCK1
230965_at,0.8981317,-0.1079081,USP2
211712_s_at,0.8981565,0.1150382,ANXA9
209210_s_at,0.8981624,0.0840491,FERMT2
225538_at,0.8981677,0.0624405,ZCCHC9
233701_at,0.8981881,0.0797001,
1561290_at,0.8982061,-0.1386727,LOC339622
1554195_a_at,0.8982347,0.0951231,C5orf46
1567011_at,0.8982397,0.1309037,
230754_at,0.8982827,-0.0617586,ZBTB38
242792_at,0.8983344,-0.0705306,
220080_at,0.8983602,-0.1018348,FBXL8
242883_at,0.8983747,-0.086593,OTOS
224111_x_at,0.8984073,0.0624885,KLF16
240735_at,0.8984115,-0.0554512,CDC42BPA
205099_s_at,0.898414,0.0654381,CCR1
211306_s_at,0.8984218,-0.0882877,FCAR
1561705_at,0.8984384,-0.0585229,
224334_s_at,0.8984456,0.1069351,MRPL51///SPTLC1
211759_x_at,0.8984687,0.0815656,TBCB
235408_x_at,0.8984811,-0.0693986,ZNF117
215788_at,0.8984888,-0.0704511,CFAP74
241856_at,0.8984945,-0.1566917,IMPG2
242120_at,0.8984977,-0.1196159,USP49
223629_at,0.8985703,-0.0778008,PCDHB5
227107_at,0.8985758,-0.1170864,PANX1
1568943_at,0.8985945,-0.108747,INPP5D
1561127_at,0.8986004,0.0862688,ADARB2-AS1
204775_at,0.8986418,0.1029335,CHAF1B
1562490_at,0.8986613,0.0930935,THEM5
201494_at,0.8986675,-0.0581166,PRCP
1559770_at,0.8986937,-0.1231132,
1560342_at,0.8987344,0.0540102,
227165_at,0.8987567,-0.1465021,SKA3
201857_at,0.8987913,0.0846435,ZFR
223384_s_at,0.8988274,-0.1090313,TRIM4
210254_at,0.8988297,-0.1265378,MS4A3
1566113_at,0.8988611,0.1359985,
221954_at,0.8988647,-0.0761967,OSER1
238977_at,0.8989087,0.1058535,MCM6
225132_at,0.8989172,0.0510053,FBXL3
1569987_at,0.8989643,0.0916691,DLEU7-AS1
239066_at,0.8990018,0.1131864,
1562741_at,0.8990361,-0.1481358,UBXN4
237177_at,0.8990863,-0.1292818,CNTN4
1554606_at,0.8990864,0.0513435,CEP120
203886_s_at,0.8990896,0.0927065,FBLN2
239283_at,0.8991325,0.0630116,TMED5
239067_s_at,0.8991997,0.0917002,PANX2
236624_at,0.8992016,-0.1239509,LINC01128
207258_at,0.8992143,0.0954673,DSCR4
